commit_id,author_id
"37518716","29616"
"37550823","1792389"
"37550825","1792389"
"37553226","29616"
"37553228","29616"
"37553240","455412"
"37566012","519926"
"37566013","519926"
"37566017","519926"
"37566019","29616"
"37567408","29616"
"37567410","29616"
"37571712","29616"
"37571713","31052"
"37571714","29616"
"37571717","29616"
"37571719","29616"
"37571720","29616"
"37572155","31052"
"37572158","31052"
"37572159","31052"
"37572163","31052"
"37572164","31052"
"37581893","29616"
"37581895","29616"
"37581900","96391"
"37581912","142499"
"37581914","1026215"
"37589892","29616"
"37589919","112093"
"37589921","112093"
"37598157","1026215"
"37598158","1026215"
"37608894","29616"
"37608896","29616"
"37610672","29616"
"37610676","29616"
"37610681","1803167"
"37610692","40011"
"37611684","40011"
"37616119","29616"
"37627919","29616"
"37627922","29616"
"37627924","31380"
"37627925","1026215"
"37630125","29616"
"37630126","29616"
"37630128","14586"
"37630129","10171"
"37630132","10171"
"37630135","10171"
"37633562","29616"
"37633563","29616"
"37633565","1026215"
"37633591","1026215"
"37641481","1792389"
"37645589","1026215"
"37645594","29616"
"37645600","1191405"
"37645609","1191405"
"37680780","29616"
"37680782","1026215"
"37685957","29616"
"37685959","29616"
"37709247","29616"
"37709249","143183"
"37709251","124786"
"37709253","124786"
"37711859","2025"
"37714920","29616"
"37714924","1823523"
"37714925","1823523"
"37717016","124786"
"37722992","29616"
"37722993","29616"
"37722994","29616"
"37722995","29616"
"37722996","29616"
"37734313","31052"
"37734314","31052"
"37734315","31052"
"37736498","1026215"
"37736512","1026215"
"37736519","1026215"
"37736521","1191405"
"37736526","1191405"
"37736631","1026215"
"37736635","1026215"
"37736640","296789"
"37736641","1026215"
"37736643","1026215"
"37756108","124786"
"37763341","124786"
"37770034","142499"
"37770035","142499"
"37770036","142499"
"37770037","1026215"
"37770038","1026215"
"37770039","1026215"
"37770040","1026215"
"37770041","1026215"
"37770042","1026215"
"37770043","1026215"
"37772129","1026215"
"37772132","1026215"
"37772134","1026215"
"37772135","1026215"
"37772468","29616"
"37772469","29616"
"37772471","1823523"
"37772473","1823523"
"37778925","23883"
"37796571","112093"
"37798598","112093"
"37798599","112093"
"37798600","112093"
"37798601","112093"
"37801043","29616"
"37801044","29616"
"37801045","1026215"
"37801046","1026215"
"37801047","1026215"
"37801048","1026215"
"37801049","1026215"
"37827105","29616"
"37827106","29616"
"37827107","1191405"
"37827108","29616"
"37827109","29616"
"37827110","1026215"
"37827111","1026215"
"37827112","1026215"
"37827113","1026215"
"37827114","1026215"
"37827115","1026215"
"37827117","29616"
"37827118","29616"
"37827119","29616"
"37827120","29616"
"37827121","1026215"
"37827122","1026215"
"37827123","1026215"
"37827124","1026215"
"37827125","1026215"
"37853774","96391"
"37877009","31380"
"37905690","29616"
"37905692","29616"
"37905696","91291"
"37905701","91291"
"37905708","91291"
"37919804","1026215"
"37950853","29616"
"37950855","1026215"
"37951179","142499"
"37952491","1026215"
"37952493","1026215"
"37966235","10171"
"37968434","1026215"
"37968437","1026215"
"37968441","1026215"
"37969366","10171"
"37969375","10171"
"37973627","1026215"
"37996234","1026215"
"37996236","1026215"
"37996237","40011"
"38000798","1026215"
"38002376","519926"
"38054881","29616"
"38054882","10171"
"38054885","29616"
"38063290","23883"
"38093123","1026215"
"38093125","29616"
"38100968","1026215"
"38166567","1191405"
"38166569","29616"
"38166570","1191405"
"38166572","1191405"
"38166573","1191405"
"38166574","1191405"
"38166575","1191405"
"38166576","29616"
"38186919","29616"
"38186922","29616"
"38187059","10171"
"38187887","1026215"
"38187890","1026215"
"38187895","1026215"
"38187896","1026215"
"38187897","1026215"
"38187898","1026215"
"38189929","1026215"
"38189930","1026215"
"38195133","29616"
"38195135","29616"
"38196031","1026215"
"38196034","1026215"
"38196908","1026215"
"38231377","29616"
"38231378","29616"
"38231381","228866"
"38252250","1026215"
"38252254","1026215"
"38252284","1026215"
"38252294","1026215"
"38252295","1026215"
"38425905","1026215"
"38425909","1026215"
"38425912","29616"
"38425916","228866"
"38425925","1026215"
"38425941","1026215"
"38431348","228866"
"38442875","228866"
"38544396","10171"
"38544400","10171"
"38573671","10171"
"38599508","10171"
"38639212","10980"
"38642282","29616"
"38642806","29616"
"38651031","1026215"
"38667357","29616"
"38667361","29616"
"38678690","1026215"
"38699889","1026215"
"38705527","1026215"
"38794104","29616"
"38794106","29616"
"38794107","29616"
"38794109","29616"
"38794110","29616"
"38794111","29616"
"38794112","29616"
"38794113","29616"
"38807796","10171"
"38834661","26352"
"38840291","1026215"
"38872362","1026215"
"38882053","29616"
"38896120","29616"
"38923569","30454"
"38923572","30454"
"38923574","30454"
"38929282","1026215"
"38929283","1026215"
"38929284","1026215"
"38929285","1026215"
"38931713","29616"
"38934491","29616"
"38934499","29616"
"38934815","29616"
"38942368","96391"
"38946841","1026215"
"38999234","29616"
"38999241","29616"
"38999281","1026215"
"39002804","1026215"
"39007065","1792389"
"39007066","1792389"
"39007067","1792389"
"39031899","1026215"
"39038697","29616"
"39056545","1026215"
"39069029","29616"
"39070309","29616"
"39071515","1026215"
"39073507","1026215"
"39073850","29616"
"39073862","29616"
"39076113","1026215"
"39085709","1792389"
"39108558","29616"
"39108563","29616"
"39108564","29616"
"39108566","29616"
"39108567","29616"
"39108842","29616"
"39112404","1026215"
"39154966","1823523"
"39168196","10171"
"39205089","10980"
"39210516","29616"
"39218430","515394"
"39269435","29616"
"39269443","29616"
"39276457","29616"
"39283297","13183"
"39396981","1026215"
"39398256","515394"
"39398921","1026215"
"39407757","29616"
"39407758","1026215"
"39407759","1026215"
"39407760","1026215"
"39407761","1026215"
"39407762","1026215"
"39407763","1026215"
"39407778","1026215"
"39407779","1026215"
"39408193","1026215"
"39408405","29616"
"39421407","1026215"
"39429859","5995"
"39429971","29616"
"39429975","29616"
"39429977","29616"
"39429978","29616"
"39430271","29616"
"39430538","1026215"
"39432810","1026215"
"39440871","1026215"
"39496230","10171"
"39531293","1026215"
"39532041","1026215"
"39559700","29616"
"39741715","10171"
"39741728","10171"
"39741743","10171"
"39744349","10171"
"39755752","10171"
"39821411","1026215"
"39826199","29616"
"39826205","29616"
"39832349","1026215"
"39835067","1026215"
"39842139","29616"
"39842144","29616"
"39846306","96391"
"39846308","355574"
"39846310","1191405"
"39846379","29616"
"39846380","29616"
"39846381","29616"
"39846382","1026215"
"39846383","29616"
"39846384","29616"
"39846385","1026215"
"39846386","1026215"
"39846387","29616"
"39846388","29616"
"39846389","29616"
"39846390","29616"
"39846391","29616"
"39846392","29616"
"39846393","29616"
"39846394","29616"
"39846395","29616"
"39846396","29616"
"39846397","29616"
"39846398","29616"
"39846399","29616"
"39846400","29616"
"39846401","29616"
"39846402","29616"
"39846403","1026215"
"39846404","1026215"
"39846405","241568"
"39846406","1026215"
"39846407","29616"
"39846408","29616"
"39846409","29616"
"39846410","228866"
"39846411","29616"
"39846412","29616"
"39846413","29616"
"39846414","296789"
"39846415","29616"
"39846416","29616"
"39846417","29616"
"39846418","29616"
"39846419","29616"
"39846420","1792389"
"39846421","29616"
"39846422","29616"
"39846423","29616"
"39846424","29616"
"39846425","29616"
"39846426","29616"
"39846427","29616"
"39846428","29616"
"39846429","29616"
"39846430","1792389"
"39856897","1026215"
"39858668","1792389"
"39861445","1026215"
"39861447","1026215"
"39861449","1026215"
"39861450","1026215"
"39861451","1026215"
"39861453","1026215"
"39861454","1026215"
"39861455","1026215"
"39861456","1026215"
"39861457","1026215"
"39861458","80271"
"39861459","1026215"
"39861460","1026215"
"39861461","1026215"
"39861462","1026215"
"39861467","1026215"
"39861472","1026215"
"39861475","1026215"
"39861476","1026215"
"39861477","1026215"
"39861640","1026215"
"39861647","1026215"
"39863393","1026215"
"39863398","1026215"
"39863403","1026215"
"39863405","1026215"
"39863406","1026215"
"39863407","1026215"
"39863408","1026215"
"39863409","1026215"
"39863410","1026215"
"39864401","1026215"
"39864413","1026215"
"39864416","1026215"
"39864418","1026215"
"39864420","1026215"
"39864912","1026215"
"39864923","1026215"
"39864933","1026215"
"39865408","1026215"
"39865409","1026215"
"39865410","1026215"
"39865411","1026215"
"39865412","1026215"
"39865569","1026215"
"39865574","1026215"
"39865666","1026215"
"39865774","1026215"
"39865870","1026215"
"39866115","1026215"
"39868289","1026215"
"39868591","1191405"
"39873129","1026215"
"39874480","1026215"
"39874699","1026215"
"39875466","1026215"
"39889852","80271"
"39933098","31052"
"39933218","31052"
"39940289","31052"
"39942361","498283"
"39944704","296789"
"39949667","31052"
