commit_id,author_id
"124658979","469958"
"124658980","469958"
"124658981","4006830"
"124658982","469958"
"124658983","469958"
"124658984","469958"
"124658986","469958"
"124658988","2791403"
"124658989","4006830"
"124658990","4006830"
"124658991","2791403"
"124658992","4006830"
"124658993","4006830"
"124658994","4006830"
"124658995","2791403"
"124658996","2791403"
"124658997","2791403"
"124658998","2791403"
"124658999","2791403"
"124659000","2791403"
"124659001","2791403"
"124659002","469958"
"124659003","2791403"
"124659004","2791403"
"124659005","2791403"
"124659007","2791403"
"124659008","2791403"
"124659009","2791403"
"124659010","2791403"
"124659011","2791403"
"124659012","2791403"
"124659013","2791403"
"124659014","2791403"
"124659015","2791403"
"124659018","2791403"
"124659020","2791403"
"124659023","2791403"
"124659024","1321509"
"124659026","469958"
"124659028","469958"
"124659030","1321509"
"124659032","4006830"
"124659035","1321509"
"124659037","469958"
"124659039","122687"
"124659041","2791403"
"124659042","469958"
"124659043","469958"
"124659044","469958"
"124659045","2791403"
"124659046","2791403"
"124659047","2791403"
"124659048","2791403"
"124659049","2791403"
"124659052","2791403"
"124659053","2791403"
"124659054","1321509"
"124659055","469958"
"124659056","469958"
"124659057","122687"
"124659058","122687"
"124659059","122687"
"124659060","122687"
"124659063","2791403"
"124659065","2791403"
"124659067","2791403"
"124659068","469958"
"124659069","469958"
"124659070","469958"
"124659071","1321509"
"124659073","1321509"
"124711881","4006830"
"124711882","4006830"
"124742748","2791403"
"124742778","6978"
"124758401","1321509"
"124758406","469958"
"124767849","469958"
"124775208","116826"
"124811777","1321509"
"124811783","302605"
"124849882","1321509"
"124849909","3806999"
"124883822","2791403"
"124883836","463537"
"124977614","50184"
"125079703","1321509"
"125079705","1321509"
"125090885","1214752"
"125124158","83918"
"125124171","83918"
"125219575","182468"
"125251127","2791403"
"125251451","2791403"
"125251536","2791403"
"125307760","469958"
"125382316","1321509"
"125394785","2791403"
"125402699","2791403"
"125402700","2791403"
"125402705","469958"
"125514122","2791403"
"125515584","1321509"
"125515586","1321509"
"125515587","1321509"
"125515588","1321509"
"125515589","1321509"
"125521957","30346"
"125522602","2791403"
"125522936","2791403"
"125529626","2791403"
"125529628","2791403"
"125529629","2791403"
"125550228","1321509"
"125576132","469958"
"125769389","1321509"
"125769391","1321509"
"125769393","1321509"
"125769395","1321509"
"125769396","1321509"
"125769398","1321509"
"125769409","1321509"
"125769413","1321509"
"125781652","30346"
"125781791","30346"
"125811602","2791403"
"125814328","2791403"
"125815851","2791403"
"125816101","2791403"
"125819300","2791403"
"125820762","2791403"
"125820770","469958"
"125821573","469958"
"125821901","2791403"
"125822993","30346"
"125825201","2791403"
"125849728","2791403"
"125854363","2791403"
"125855950","1321509"
"125860838","30346"
"125861548","2791403"
"125867426","122687"
"125876093","30346"
"125880320","122687"
"125881258","1321509"
"125885762","122687"
"125886953","2791403"
"125891495","14106"
"125893420","2791403"
"125896911","122687"
"125900284","122687"
"125901205","122687"
"125904935","469958"
"125905590","122687"
"125906024","122687"
"125913032","1321509"
"125914791","1321509"
"125916482","2791403"
"125916487","469958"
"125916636","469958"
"125919961","1321509"
"125919964","1321509"
"125919966","1321509"
"125919969","1321509"
"125921851","122687"
"125924548","1321509"
"125926873","4295581"
"125930505","469958"
"125930522","469958"
"125932732","1321509"
"125932733","1321509"
"125932734","1321509"
"125932735","469958"
"125946809","2791403"
"125947105","2791403"
"125947191","2791403"
"125948534","2791403"
"125952537","2791403"
"125953049","1321509"
"125953264","1321509"
